Date,Close/Last,Volume,Open,High,Low
12/05/2019,$127.6766,3598578,$128.7219,$128.9639,$127.4021
12/04/2019,$127.754,3530773,$128.5961,$129.3898,$127.725
12/03/2019,$127.8799,3711071,$127.7637,$128.1896,$126.4948
12/02/2019,$128.6445,3067831,$130.1351,$130.1835,$128.2283
11/29/2019,$130.1351,1825255,$129.3124,$130.2028,$128.7607
11/27/2019,$129.4769,3282827,$131.0062,$131.3546,$129.3317
11/26/2019,$130.7545,3793337,$131.7805,$131.7805,$130.4448
11/25/2019,$131.6063,2590170,$130.1544,$131.6353,$130.0383
11/22/2019,$130.0286,3297797,$129.8834,$130.3287,$129.3027
11/21/2019,$129.5447,3345343,$129.1188,$129.8641,$128.7123
11/20/2019,$128.9252,4140148,$129.7576,$130.1461,$128.4896
11/19/2019,$130.2028,2995071,$130.5513,$131.0352,$130.1448
11/18/2019,$129.9996,3210872,$129.9899,$130.1641,$128.9542
11/15/2019,$130.0867,3262656,$130.077,$130.7836,$129.7286
11/14/2019,$129.6995,4231471,$129.8254,$130.0189,$129.051
11/13/2019,$130.1641,3060924,$131.0449,$131.2288,$129.5495
11/12/2019,$131.2385,3046536,$131.5095,$132.2742,$130.6868
11/11/2019,$131.1223,2568755,$132.7968,$132.7968,$130.6674
11/08/2019,$133.1937,2278602,$133.1646,$133.1937,$131.7902
11/07/2019,$133.2711,4073908,$133.4453,$134.6697,$133.1646
11/06/2019,$134.3261,4477291,$133.5712,$134.3261,$133.1356
11/05/2019,$133.4647,3014961,$133.3776,$134.3068,$133.213
11/04/2019,$133.2517,3335389,$131.8676,$133.3195,$131.858
11/01/2019,$131.1804,3089789,$130.1835,$131.2095,$129.7866
10/31/2019,$129.4382,3412119,$130.7739,$130.9094,$128.9542
10/30/2019,$130.9094,2252989,$129.535,$130.9384,$128.9252
10/29/2019,$129.5253,4160718,$131.074,$131.2191,$129.1575
10/28/2019,$131.6063,3226132,$131.6353,$132.2451,$131.0982
10/25/2019,$131.0933,2579055,$129.8157,$131.5676,$129.7963
10/24/2019,$129.7673,2619309,$130.5029,$130.7352,$129.022
10/23/2019,$130.0673,3627345,$129.2349,$130.2464,$128.4412
10/22/2019,$129.6608,4195803,$128.2961,$129.7479,$127.3862
10/21/2019,$128.3251,6372983,$128.3541,$128.8284,$126.699
10/18/2019,$129.7866,7178379,$129.9125,$130.1738,$128.0057
10/17/2019,$129.9512,15830810,$130.6674,$131.6353,$128.6445
10/16/2019,$137.5492,5915705,$137.9171,$138.3623,$136.8528
10/15/2019,$138.4107,3046999,$137.9654,$139.1076,$137.2589
10/14/2019,$137.4815,2325609,$137.7428,$137.859,$136.7846
10/11/2019,$138.1784,3018669,$138.1881,$139.8625,$138.0332
10/10/2019,$136.6007,2646693,$135.2843,$137.2298,$135.0811
10/09/2019,$135.1876,2633472,$135.2843,$135.8264,$134.3358
10/08/2019,$133.939,3344083,$135.7393,$135.9666,$133.8131
10/07/2019,$136.7459,2488799,$137.6944,$138.1203,$136.6878
10/04/2019,$138.401,2449483,$137.5009,$138.4688,$136.5039
10/03/2019,$137.4621,3161718,$137.075,$137.5105,$134.7133
10/02/2019,$137.1427,3347276,$137.6267,$137.7001,$136.0587
10/01/2019,$139.0495,2973714,$140.9176,$142.6211,$138.9334
09/30/2019,$140.753,4004429,$139.1173,$141.8661,$139.1173
09/27/2019,$138.643,2357082,$139.7754,$140.4336,$137.8106
09/26/2019,$138.943,2314542,$138.5752,$139.2624,$136.8717
09/25/2019,$138.5656,2546205,$137.1911,$139.0205,$136.3382
09/24/2019,$137.133,3311171,$137.9267,$138.3042,$136.5426
09/23/2019,$137.5105,1850061,$136.6588,$137.6557,$136.0471
09/20/2019,$137.3266,5217881,$138.6527,$139.214,$137.2686
09/19/2019,$138.3816,3182092,$137.888,$140.3755,$137.8783
09/18/2019,$137.6557,1995159,$137.4912,$137.7332,$136.0006
09/17/2019,$137.6364,2940494,$137.9074,$137.9074,$136.1458
09/16/2019,$137.9074,1928500,$137.9848,$139.0301,$137.7041
09/13/2019,$139.0592,2206612,$139.6883,$140.0077,$138.6623
09/12/2019,$139.0108,2505432,$139.4076,$139.4173,$137.3266
09/11/2019,$138.9914,3869731,$140.2013,$140.4626,$138.1253
09/10/2019,$140.3949,4979741,$138.4107,$140.7917,$138.372
09/09/2019,$138.0235,4226944,$136.078,$138.43,$135.9522
09/06/2019,$136.0587,2577200,$136.9782,$136.983,$135.9522
09/05/2019,$136.4458,5012914,$133.8615,$137.1476,$133.6195
09/04/2019,$131.9451,2262081,$131.3546,$132.0515,$130.8126
09/03/2019,$129.7963,2828242,$130.5222,$130.5719,$129.0511
08/30/2019,$131.1804,2960594,$131.2288,$131.7031,$130.0506
08/29/2019,$130.5513,2972842,$129.8737,$131.3353,$129.7382
08/28/2019,$128.4993,2720362,$126.2538,$128.6251,$125.8666
08/27/2019,$126.9603,4728392,$126.9894,$127.4696,$126.1279
08/26/2019,$125.8182,2836837,$126.8442,$127.0862,$125.0149
08/23/2019,$125.4117,4818759,$129.3414,$129.9512,$124.6954
08/22/2019,$130.0093,2695009,$130.3674,$131.3256,$129.5156
08/21/2019,$129.9415,2806774,$130.6287,$131.5773,$129.5059
08/20/2019,$128.7316,3018934,$130.8997,$130.9384,$128.5477
08/19/2019,$130.7061,3165436,$130.5513,$131.9547,$130.5513
08/16/2019,$129.4672,3011993,$128.7703,$130.2706,$128.687
08/15/2019,$127.6863,3738945,$127.0087,$128.1218,$126.0699
08/14/2019,$127.0378,5114159,$129.6124,$129.8544,$126.7764
08/13/2019,$131.4321,4551170,$129.5059,$132.187,$128.5437
08/12/2019,$129.3801,4083850,$131.3063,$131.5095,$128.9058
08/09/2019,$131.7612,5244594,$134.8004,$134.8391,$131.0062
08/08/2019,$135.6038,5261444,$134.0067,$135.9135,$133.3389
08/07/2019,$134.6455,5931883,$134.2874,$135.1004,$132.0336
08/06/2019,$136.2135,5070650,$137.4718,$137.8977,$134.8391
08/05/2019,$136.2426,7114871,$140.3271,$140.4433,$134.6842
08/02/2019,$142.5243,8101720,$144.2472,$148.0414,$140.9176
08/01/2019,$145.4958,6344006,$144.1213,$147.9155,$143.7342
07/31/2019,$143.4825,3722907,$144.8957,$145.3603,$141.6919
07/30/2019,$144.9634,2632726,$145.186,$145.5732,$144.4311
07/29/2019,$146.0378,2075528,$146.2604,$146.6185,$145.4958
07/26/2019,$146.5024,2904494,$146.1539,$146.5508,$145.2828
07/25/2019,$145.5635,3102113,$145.0118,$145.7861,$143.8406
07/24/2019,$145.2151,2952435,$145.3022,$146.5895,$144.4069
07/23/2019,$145.5538,3742204,$145.7377,$145.8829,$143.618
07/22/2019,$144.9344,4093239,$145.3409,$147.0638,$144.8957
07/19/2019,$144.8763,7290678,$145.1473,$146.7153,$144.7505
07/18/2019,$144.8279,12695390,$137.9267,$145.4861,$137.6364
07/17/2019,$138.4784,6064265,$139.0011,$139.185,$137.3944
07/16/2019,$138.9237,3474688,$138.5752,$139.4173,$138.43
07/15/2019,$138.7204,2368309,$138.3042,$138.9043,$137.5589
07/12/2019,$138.159,2786276,$137.3653,$138.3333,$137.1137
07/11/2019,$136.7072,2133327,$136.2716,$137.0363,$135.7973
07/10/2019,$135.9619,2513931,$135.507,$137.3557,$135.3037
07/09/2019,$134.8585,3365227,$136.0974,$136.4652,$134.6649
07/08/2019,$136.0587,2395487,$136.5233,$136.7507,$135.7683
07/05/2019,$136.8427,2135085,$136.349,$136.9491,$135.4199
07/03/2019,$136.9975,1930361,$136.2039,$137.2686,$135.9232
07/02/2019,$135.7199,2410092,$135.265,$135.9232,$134.994
07/01/2019,$135.3908,3387184,$135.1198,$136.9491,$134.8101
06/28/2019,$133.4744,6154039,$134.1229,$134.6746,$133.4163
06/27/2019,$134.0745,2149824,$134.268,$134.8294,$133.5228
06/26/2019,$134.0745,2284567,$134.4132,$135.1972,$133.9654
06/25/2019,$133.9196,2801251,$134.9843,$135.0714,$133.697
06/24/2019,$134.8778,2186137,$134.7326,$135.6522,$134.5875
06/21/2019,$134.7326,5288759,$133.997,$135.0617,$133.9486
06/20/2019,$134.3939,3071017,$134.4713,$135.0617,$133.7647
06/19/2019,$132.6807,2382520,$132.0515,$133.9196,$131.8676
06/18/2019,$132.0031,2914698,$130.861,$132.7871,$130.861
06/17/2019,$130.619,2194129,$131.0449,$131.6644,$130.3771
06/14/2019,$130.8126,2193367,$131.0933,$131.5192,$130.1157
06/13/2019,$131.403,2955419,$130.7933,$131.8967,$130.7545
06/12/2019,$130.5416,2254741,$131.2095,$131.5773,$130.0964
06/11/2019,$131.5869,3407345,$130.9772,$132.0806,$130.7158
06/10/2019,$130.4158,2911327,$130.0673,$131.0087,$129.6124
06/07/2019,$129.0317,2553398,$128.2186,$130.3964,$127.967
06/06/2019,$127.9767,2298248,$127.9476,$128.3929,$126.699
06/05/2019,$127.2701,3161584,$129.0994,$129.322,$126.2828
06/04/2019,$128.4316,3913535,$125.402,$128.48,$124.9423
06/03/2019,$124.1534,4267080,$123.021,$124.4341,$122.9823
05/31/2019,$122.9145,3539343,$124.318,$124.318,$122.779
05/30/2019,$125.4117,2741880,$125.5762,$125.7989,$124.7922
05/29/2019,$125.5278,3678978,$125.8279,$126.0989,$124.2018
05/28/2019,$126.2731,4909121,$127.8895,$128.3832,$126.0892
05/24/2019,$128.0347,2596121,$129.2446,$129.9367,$127.3669
05/23/2019,$128.1412,5343437,$130.7933,$130.7933,$126.2538
05/22/2019,$131.9741,1849821,$131.6353,$132.3613,$131.3562
05/21/2019,$132.0709,2503504,$131.7515,$132.6613,$131.4321
05/20/2019,$130.7836,3264649,$129.2446,$131.0836,$128.6646
05/17/2019,$130.0093,2619135,$130.3577,$131.0643,$129.6415
05/16/2019,$131.5192,3017472,$130.4158,$131.7418,$130.319
05/15/2019,$130.0867,2551009,$128.3348,$130.2706,$128.1218
05/14/2019,$129.0317,3280374,$127.5895,$130.0093,$127.454
05/13/2019,$127.2023,4958021,$129.0026,$129.2833,$126.7571
05/10/2019,$130.9772,3977686,$130.5513,$131.3934,$128.1702
05/09/2019,$130.9965,4192942,$130.561,$131.2335,$128.7607
05/08/2019,$133.5712,3818909,$133.3485,$134.2487,$132.7291
05/07/2019,$133.2227,4726771,$134.6842,$135.0327,$131.8192
05/06/2019,$135.8748,2793655,$133.8615,$136.1748,$133.4744
05/03/2019,$135.7489,2580034,$135.2166,$136.4749,$135.1488
05/02/2019,$135.1101,3541352,$135.9909,$136.7459,$134.9359
05/01/2019,$136.049,3053683,$136.0393,$137.2589,$135.6715
04/30/2019,$135.7683,4195775,$134.6455,$135.9328,$134.2293
04/29/2019,$134.5875,2764845,$134.6842,$135.1488,$134.3552
04/26/2019,$134.9649,2319706,$134.8681,$135.4005,$134.3552
04/25/2019,$134.1809,2910104,$135.2166,$135.2632,$133.2905
04/24/2019,$135.4586,2628270,$136.0877,$136.7749,$135.294
04/23/2019,$135.9328,4421083,$134.6842,$136.3974,$134.4809
04/22/2019,$134.4326,4493876,$134.9456,$136.049,$134.0357
04/18/2019,$135.8264,4827584,$134.5391,$135.9812,$134.2487
04/17/2019,$134.6455,12513600,$132.9614,$137.4234,$131.887
04/16/2019,$140.482,6234362,$139.7658,$140.724,$139.398
04/15/2019,$139.2818,3444614,$139.7658,$139.8235,$138.672
04/12/2019,$139.7174,2818340,$139.6302,$139.8045,$139.0882
04/11/2019,$139.1657,2941983,$139.185,$139.4851,$138.4397
04/10/2019,$138.43,2674521,$137.6364,$138.8898,$137.4234
04/09/2019,$137.5492,3037700,$138.0816,$138.3623,$137.2879
04/08/2019,$138.7882,2116945,$138.43,$138.8172,$138.2849
04/05/2019,$138.6817,2730860,$138.6914,$138.8946,$137.888
04/04/2019,$138.1977,2771087,$139.0108,$139.5141,$137.9654
04/03/2019,$139.0205,2681044,$139.0398,$139.5915,$138.4204
04/02/2019,$138.4107,2400493,$138.7495,$139.3302,$138.0235
04/01/2019,$138.7011,3811916,$136.9685,$138.8075,$136.9685
03/29/2019,$136.5717,3101419,$135.9909,$136.6878,$135.6522
03/28/2019,$135.4295,2571619,$135.4199,$135.9328,$134.6358
