Date,Close/Last,Volume,Open,High,Low
05/26/2021,$141.55,324747,$141.91,$142.22,$141.04
05/25/2021,$140.98,436175,$141.24,$141.54,$140.53
05/24/2021,$141.44,371735,$141.18,$142.12,$141.08
05/21/2021,$139.85,335866,$140.32,$140.60,$139.59
05/20/2021,$140.17,474986,$137.94,$140.805,$137.81
05/19/2021,$137.10,848765,$136.22,$137.3138,$135.66
05/18/2021,$138.00,512761,$137.96,$138.89,$137.70
05/17/2021,$137.36,493581,$137.54,$137.94,$136.97
05/14/2021,$138.82,690929,$137.11,$138.90,$136.73
05/13/2021,$135.23,611053,$135.56,$136.11,$134.57
05/12/2021,$135.50,705078,$136.19,$137.14,$135.12
05/11/2021,$137.83,1113794,$136.59,$138.19,$136.36
05/10/2021,$139.52,833136,$140.89,$141.06,$139.34
05/07/2021,$141.74,695335,$141.92,$142.73,$141.44
05/06/2021,$141.67,890131,$140.28,$141.68,$139.55
05/05/2021,$138.15,306747,$139.15,$139.44,$137.91
05/04/2021,$136.72,1201774,$138.09,$138.52,$135.45
05/03/2021,$141.02,589185,$141.30,$141.84,$140.6125
04/30/2021,$139.94,805648,$142.20,$142.48,$139.465
04/29/2021,$143.78,876489,$144.07,$144.19,$142.47
04/28/2021,$144.08,1007062,$142.95,$144.49,$142.65
04/27/2021,$142.65,518313,$143.46,$143.59,$142.36
04/26/2021,$143.22,572378,$143.31,$143.5418,$142.56
04/23/2021,$143.94,806168,$142.46,$144.04,$142.34
04/22/2021,$143.75,1113461,$142.36,$145.42,$142.21
04/21/2021,$141.90,914119,$138.63,$142.01,$138.51
04/20/2021,$139.11,552998,$139.50,$139.84,$138.47
04/19/2021,$139.53,699804,$139.16,$139.80,$138.83
04/16/2021,$139.30,636832,$138.69,$139.69,$138.525
04/15/2021,$139.20,1148327,$138.38,$139.37,$138.07
04/14/2021,$135.97,1427609,$139.00,$139.00,$135.51
04/13/2021,$134.43,1056471,$133.13,$134.56,$133.03
04/12/2021,$132.40,704812,$132.25,$132.83,$132.1006
04/09/2021,$133.79,972351,$132.61,$133.93,$132.52
04/08/2021,$133.18,1590985,$132.57,$133.67,$131.57
04/07/2021,$129.79,987234,$129.80,$130.38,$129.42
04/06/2021,$128.45,1741539,$128.90,$129.53,$128.39
04/05/2021,$131.80,2431290,$126.49,$132.13,$126.3154
04/01/2021,$125.75,786782,$125.14,$125.85,$124.95
03/31/2021,$122.79,851486,$121.45,$122.87,$121.44
03/30/2021,$121.54,689792,$121.63,$121.8456,$121.06
03/29/2021,$122.45,1153790,$121.64,$123.05,$121.59
03/26/2021,$122.71,936761,$121.44,$122.7499,$120.88
03/25/2021,$121.48,1008570,$120.63,$121.60,$120.08
03/24/2021,$121.09,860782,$121.57,$122.12,$120.89
03/23/2021,$122.32,989704,$122.04,$123.135,$121.83
03/22/2021,$122.95,829575,$122.45,$124.13,$122.42
03/19/2021,$123.17,789036,$122.23,$123.73,$122.22
03/18/2021,$121.79,1071769,$122.21,$123.01,$121.65
03/17/2021,$123.62,739982,$122.37,$124.16,$121.79
03/16/2021,$122.17,635126,$122.57,$123.045,$122.16
03/15/2021,$122.77,806519,$122.89,$123.35,$122.06
03/12/2021,$123.82,789323,$124.35,$124.46,$123.15
03/11/2021,$126.85,890352,$127.11,$127.28,$126.41
03/10/2021,$125.93,901170,$126.67,$126.85,$125.57
03/09/2021,$126.23,927158,$126.64,$127.70,$125.79
03/08/2021,$123.07,817576,$122.52,$124.78,$122.26
03/05/2021,$123.08,1146075,$122.21,$123.5688,$121.04
03/04/2021,$122.04,1044767,$123.70,$124.78,$120.8892
03/03/2021,$123.12,781273,$123.89,$124.71,$122.73
03/02/2021,$125.34,584465,$125.79,$125.82,$124.78
03/01/2021,$124.42,551749,$124.00,$124.78,$123.915
02/26/2021,$123.35,727763,$124.20,$124.38,$122.84
02/25/2021,$123.69,735346,$125.55,$126.115,$123.28
02/24/2021,$126.56,606117,$124.79,$126.62,$124.04
02/23/2021,$124.86,1393460,$124.36,$125.76,$123.14
02/22/2021,$125.73,740809,$126.09,$126.895,$125.56
02/19/2021,$126.82,773759,$128.15,$128.20,$126.54
02/18/2021,$128.68,1197402,$127.10,$129.125,$126.30
02/17/2021,$126.31,1693228,$126.84,$127.14,$125.28
02/16/2021,$130.76,587930,$131.20,$131.46,$130.39
02/12/2021,$131.93,799751,$130.91,$132.005,$130.79
02/11/2021,$132.52,781993,$131.89,$132.78,$131.54
02/10/2021,$129.67,701642,$131.36,$131.36,$129.10
02/09/2021,$131.54,630316,$130.88,$132.15,$130.76
02/08/2021,$131.50,554762,$131.72,$132.04,$130.725
02/05/2021,$130.29,572511,$131.13,$131.475,$130.20
02/04/2021,$132.31,732729,$131.24,$132.51,$130.76
02/03/2021,$130.61,835273,$129.97,$131.40,$129.69
02/02/2021,$129.56,1308762,$130.01,$130.48,$128.84
02/01/2021,$129.56,1314671,$130.13,$130.14,$128.52
01/29/2021,$126.20,2396687,$129.81,$130.27,$126.09
01/28/2021,$130.44,1437178,$130.81,$132.5155,$130.34
01/27/2021,$132.19,1829744,$131.85,$133.66,$130.65
01/26/2021,$134.88,1883943,$132.18,$134.98,$132.11
01/25/2021,$129.63,1742148,$127.68,$133.60,$126.64
01/22/2021,$127.48,934341,$126.49,$128.36,$126.27
01/21/2021,$127.90,797570,$127.60,$128.13,$126.82
01/20/2021,$127.63,917160,$126.74,$128.03,$126.63
01/19/2021,$127.08,892472,$126.46,$127.245,$125.24
01/15/2021,$125.00,1564431,$125.53,$126.35,$124.36
01/14/2021,$126.10,1060644,$126.01,$127.29,$125.865
01/13/2021,$128.06,871338,$128.70,$129.105,$128.04
01/12/2021,$129.40,649202,$129.33,$129.59,$127.9075
01/11/2021,$129.30,1335211,$128.04,$129.76,$127.99
01/08/2021,$131.16,909825,$130.16,$131.34,$128.96
01/07/2021,$128.80,981390,$128.06,$129.48,$127.81
